date,generation_type,megawatt_hours
2014-12,hydraulic turbine,47077.0
2014-12,other types of electricity generation,0.0
2014-12,wind power turbine,0.0
2015-01,combustible fuels,2680.0
2015-01,hydraulic turbine,43109.0
2015-01,other types of electricity generation,0.0
2015-01,wind power turbine,0.0
2015-02,combustible fuels,2507.0
2015-02,hydraulic turbine,40743.0
2015-02,other types of electricity generation,0.0
2015-02,wind power turbine,36.0
2015-03,combustible fuels,1904.0
2015-03,hydraulic turbine,39603.0
2015-03,other types of electricity generation,0.0
2015-03,wind power turbine,63.0
2015-04,combustible fuels,1735.0
2015-04,hydraulic turbine,34335.0
2015-04,other types of electricity generation,0.0
2015-04,wind power turbine,127.0
2015-05,combustible fuels,1739.0
2015-05,hydraulic turbine,28485.0
2015-05,other types of electricity generation,0.0
2015-05,wind power turbine,33.0
2015-06,combustible fuels,2095.0
2015-06,hydraulic turbine,29994.0
2015-06,other types of electricity generation,0.0
2015-06,wind power turbine,97.0
2015-07,combustible fuels,1507.0
2015-07,hydraulic turbine,28512.0
2015-07,other types of electricity generation,0.0
2015-07,wind power turbine,80.0
2015-08,combustible fuels,1777.0
2015-08,hydraulic turbine,29158.0
2015-08,other types of electricity generation,0.0
2015-08,wind power turbine,95.0
2015-09,combustible fuels,2148.0
2015-09,hydraulic turbine,30410.0
2015-09,other types of electricity generation,0.0
2015-09,wind power turbine,58.0
2015-10,combustible fuels,2236.0
2015-10,hydraulic turbine,34931.0
2015-10,other types of electricity generation,0.0
2015-10,wind power turbine,58.0
2015-11,combustible fuels,2330.0
2015-11,hydraulic turbine,40116.0
2015-11,other types of electricity generation,0.0
2015-11,wind power turbine,5.0
2015-12,combustible fuels,2869.0
2015-12,hydraulic turbine,42488.0
2015-12,other types of electricity generation,0.0
2015-12,wind power turbine,0.0
2016-01,combustible fuels,2268.0
2016-01,hydraulic turbine,41076.0
2016-01,other types of electricity generation,0.0
2016-01,solar,0.0
2016-01,wind power turbine,2.0
2016-02,combustible fuels,2072.0
2016-02,hydraulic turbine,39485.0
2016-02,other types of electricity generation,0.0
2016-02,solar,0.0
2016-02,wind power turbine,0.0
2016-03,combustible fuels,1912.0
2016-03,hydraulic turbine,37971.0
2016-03,other types of electricity generation,0.0
2016-03,solar,0.0
2016-03,wind power turbine,54.0
2016-04,combustible fuels,1623.0
2016-04,hydraulic turbine,29685.0
2016-04,other types of electricity generation,0.0
2016-04,solar,0.0
2016-04,wind power turbine,68.0
2016-05,combustible fuels,1699.0
2016-05,hydraulic turbine,29707.0
2016-05,other types of electricity generation,0.0
2016-05,solar,0.0
2016-05,wind power turbine,122.0
2016-06,combustible fuels,1508.0
2016-06,hydraulic turbine,28632.0
2016-06,other types of electricity generation,0.0
2016-06,solar,0.0
2016-06,wind power turbine,74.0
2016-07,combustible fuels,1874.0
2016-07,hydraulic turbine,28359.0
2016-07,other types of electricity generation,0.0
2016-07,solar,0.0
2016-07,wind power turbine,51.0
2016-08,combustible fuels,1707.0
2016-08,hydraulic turbine,30590.0
2016-08,other types of electricity generation,0.0
2016-08,solar,0.0
2016-08,wind power turbine,76.0
2016-09,combustible fuels,3312.0
2016-09,hydraulic turbine,27998.0
2016-09,other types of electricity generation,0.0
2016-09,solar,0.0
2016-09,wind power turbine,60.0
2016-10,combustible fuels,1958.0
2016-10,hydraulic turbine,38177.0
2016-10,other types of electricity generation,0.0
2016-10,solar,0.0
2016-10,wind power turbine,1.0
2016-11,combustible fuels,2078.0
2016-11,hydraulic turbine,41046.0
2016-11,other types of electricity generation,0.0
2016-11,solar,0.0
2016-11,wind power turbine,0.0
2016-12,combustible fuels,5017.0
2016-12,hydraulic turbine,47140.0
2016-12,other types of electricity generation,0.0
2016-12,solar,0.0
2016-12,wind power turbine,0.0
2017-01,combustible fuels,5145.0
2017-01,hydraulic turbine,47790.0
2017-01,other types of electricity generation,0.0
2017-01,solar,0.0
2017-01,wind power turbine,0.0
2017-02,combustible fuels,3820.0
2017-02,hydraulic turbine,40090.0
2017-02,other types of electricity generation,0.0
2017-02,solar,0.0
2017-02,wind power turbine,0.0
2017-03,combustible fuels,4641.0
2017-03,hydraulic turbine,40721.0
2017-03,other types of electricity generation,0.0
2017-03,solar,0.0
2017-03,wind power turbine,0.0
2017-04,combustible fuels,1887.0
2017-04,hydraulic turbine,35418.0
2017-04,other types of electricity generation,0.0
2017-04,solar,0.0
2017-04,wind power turbine,0.0
2017-05,combustible fuels,1868.0
2017-05,hydraulic turbine,34791.0
2017-05,other types of electricity generation,0.0
2017-05,solar,0.0
2017-05,wind power turbine,33.0
2017-06,combustible fuels,1579.0
2017-06,hydraulic turbine,29794.0
2017-06,other types of electricity generation,0.0
2017-06,solar,0.0
2017-06,wind power turbine,0.0
2017-07,combustible fuels,1482.0
2017-07,hydraulic turbine,30410.0
2017-07,other types of electricity generation,0.0
2017-07,solar,0.0
2017-07,wind power turbine,0.0
2017-08,combustible fuels,1604.0
2017-08,hydraulic turbine,31205.0
2017-08,other types of electricity generation,0.0
2017-08,solar,0.0
2017-08,wind power turbine,0.0
2017-09,combustible fuels,2431.0
2017-09,hydraulic turbine,29120.0
2017-09,other types of electricity generation,0.0
2017-09,solar,0.0
2017-09,wind power turbine,0.0
2017-10,combustible fuels,1769.0
2017-10,hydraulic turbine,39470.0
2017-10,other types of electricity generation,0.0
2017-10,solar,0.0
2017-10,wind power turbine,0.0
2017-11,combustible fuels,3533.0
2017-11,hydraulic turbine,46466.0
2017-11,other types of electricity generation,0.0
2017-11,solar,0.0
2017-11,wind power turbine,0.0
2017-12,combustible fuels,6875.0
2017-12,hydraulic turbine,43957.0
2017-12,other types of electricity generation,0.0
2017-12,solar,0.0
2017-12,wind power turbine,0.0
2018-01,combustible fuels,8047.0
2018-01,hydraulic turbine,48765.0
2018-01,other types of electricity generation,0.0
2018-01,solar,0.0
2018-01,wind power turbine,0.0
2018-02,combustible fuels,9591.0
2018-02,hydraulic turbine,40801.0
2018-02,other types of electricity generation,0.0
2018-02,solar,0.0
2018-02,wind power turbine,0.0
2018-03,combustible fuels,8298.0
2018-03,hydraulic turbine,32661.0
2018-03,other types of electricity generation,0.0
2018-03,solar,0.0
2018-03,wind power turbine,0.0
2018-04,combustible fuels,7487.0
2018-04,hydraulic turbine,34378.0
2018-04,other types of electricity generation,0.0
2018-04,solar,0.0
2018-04,wind power turbine,0.0
2018-05,combustible fuels,2669.0
2018-05,hydraulic turbine,28921.0
2018-05,other types of electricity generation,0.0
2018-05,solar,0.0
2018-05,wind power turbine,0.0
2018-06,combustible fuels,2437.0
2018-06,hydraulic turbine,30300.0
2018-06,other types of electricity generation,0.0
2018-06,solar,0.0
2018-06,wind power turbine,0.0
2018-07,combustible fuels,1788.0
2018-07,hydraulic turbine,29863.0
2018-07,other types of electricity generation,0.0
2018-07,solar,0.0
