date,generation_type,megawatt_hours
2013-07,hydraulic turbine,15083751.0
2013-07,nuclear steam turbine,-4980.0
2013-07,wind power turbine,43601.0
2013-08,combustible fuels,92209.0
2013-08,hydraulic turbine,15347197.0
2013-08,nuclear steam turbine,-4998.0
2013-08,wind power turbine,35786.0
2013-09,combustible fuels,98151.0
2013-09,hydraulic turbine,14071771.0
2013-09,nuclear steam turbine,-5434.0
2013-09,wind power turbine,49651.0
2013-10,combustible fuels,92212.0
2013-10,hydraulic turbine,15457990.0
2013-10,nuclear steam turbine,-5810.0
2013-10,wind power turbine,59325.0
2013-11,combustible fuels,107447.0
2013-11,hydraulic turbine,17720259.0
2013-11,nuclear steam turbine,-6958.0
2013-11,wind power turbine,83559.0
2013-12,combustible fuels,120084.0
2013-12,hydraulic turbine,21504757.0
2013-12,nuclear steam turbine,-7278.0
2013-12,wind power turbine,65128.0
2014-01,combustible fuels,108216.0
2014-01,hydraulic turbine,21839634.0
2014-01,nuclear steam turbine,0.0
2014-01,wind power turbine,78975.0
2014-02,combustible fuels,106915.0
2014-02,hydraulic turbine,19493116.0
2014-02,nuclear steam turbine,0.0
2014-02,wind power turbine,58323.0
2014-03,combustible fuels,114348.0
2014-03,hydraulic turbine,19888833.0
2014-03,nuclear steam turbine,0.0
2014-03,wind power turbine,76838.0
2014-04,combustible fuels,99617.0
2014-04,hydraulic turbine,16236782.0
2014-04,nuclear steam turbine,0.0
2014-04,wind power turbine,56535.0
2014-05,combustible fuels,95138.0
2014-05,hydraulic turbine,14335052.0
2014-05,nuclear steam turbine,0.0
2014-05,wind power turbine,38588.0
2014-06,combustible fuels,87248.0
2014-06,hydraulic turbine,14283511.0
2014-06,nuclear steam turbine,0.0
2014-06,wind power turbine,33217.0
2014-07,combustible fuels,98131.0
2014-07,hydraulic turbine,14606352.0
2014-07,nuclear steam turbine,0.0
2014-07,wind power turbine,41957.0
2014-08,combustible fuels,78228.0
2014-08,hydraulic turbine,15394116.0
2014-08,nuclear steam turbine,0.0
2014-08,wind power turbine,29599.0
2014-09,combustible fuels,94870.0
2014-09,hydraulic turbine,13828719.0
2014-09,nuclear steam turbine,0.0
2014-09,wind power turbine,56268.0
2014-10,combustible fuels,84117.0
2014-10,hydraulic turbine,13953231.0
2014-10,nuclear steam turbine,0.0
2014-10,wind power turbine,59137.0
2014-11,combustible fuels,101995.0
2014-11,hydraulic turbine,16306563.0
2014-11,nuclear steam turbine,0.0
2014-11,wind power turbine,66693.0
2014-12,combustible fuels,112983.0
2014-12,hydraulic turbine,19556878.0
2014-12,nuclear steam turbine,0.0
2014-12,wind power turbine,60431.0
2015-01,combustible fuels,127406.0
2015-01,hydraulic turbine,22275878.0
2015-01,nuclear steam turbine,0.0
2015-01,wind power turbine,71590.0
2015-02,combustible fuels,111887.0
2015-02,hydraulic turbine,20788800.0
2015-02,nuclear steam turbine,0.0
2015-02,wind power turbine,63832.0
2015-03,combustible fuels,113359.0
2015-03,hydraulic turbine,19354340.0
2015-03,nuclear steam turbine,0.0
2015-03,wind power turbine,78673.0
2015-04,combustible fuels,95030.0
2015-04,hydraulic turbine,15655081.0
2015-04,nuclear steam turbine,0.0
2015-04,wind power turbine,67829.0
2015-05,combustible fuels,97776.0
2015-05,hydraulic turbine,13186445.0
2015-05,nuclear steam turbine,0.0
2015-05,wind power turbine,54592.0
2015-06,combustible fuels,101210.0
2015-06,hydraulic turbine,13745414.0
2015-06,nuclear steam turbine,0.0
2015-06,wind power turbine,43939.0
2015-07,combustible fuels,100661.0
2015-07,hydraulic turbine,14821056.0
2015-07,nuclear steam turbine,0.0
2015-07,wind power turbine,36298.0
2015-08,combustible fuels,100180.0
2015-08,hydraulic turbine,15091080.0
2015-08,nuclear steam turbine,0.0
2015-08,wind power turbine,34854.0
2015-09,combustible fuels,80089.0
2015-09,hydraulic turbine,14816653.0
2015-09,nuclear steam turbine,0.0
2015-09,wind power turbine,62117.0
2015-10,combustible fuels,97446.0
2015-10,hydraulic turbine,15318560.0
2015-10,nuclear steam turbine,0.0
2015-10,wind power turbine,89940.0
2015-11,combustible fuels,96213.0
2015-11,hydraulic turbine,15098651.0
2015-11,nuclear steam turbine,0.0
2015-11,wind power turbine,77331.0
2015-12,combustible fuels,111337.0
2015-12,hydraulic turbine,17516011.0
2015-12,nuclear steam turbine,0.0
2015-12,wind power turbine,91682.0
2016-01,combustible fuels,224361.0
2016-01,hydraulic turbine,20446720.0
2016-01,nuclear steam turbine,0.0
2016-01,other types of electricity generation,0.0
2016-01,solar,60.0
2016-01,wind power turbine,1020169.0
2016-02,combustible fuels,219215.0
2016-02,hydraulic turbine,19285350.0
2016-02,nuclear steam turbine,0.0
2016-02,other types of electricity generation,0.0
2016-02,solar,88.0
2016-02,wind power turbine,924742.0
2016-03,combustible fuels,219550.0
2016-03,hydraulic turbine,18072702.0
2016-03,nuclear steam turbine,0.0
2016-03,other types of electricity generation,0.0
2016-03,solar,115.0
2016-03,wind power turbine,803384.0
2016-04,combustible fuels,195980.0
2016-04,hydraulic turbine,15737625.0
2016-04,nuclear steam turbine,0.0
2016-04,other types of electricity generation,0.0
2016-04,solar,152.0
2016-04,wind power turbine,823781.0
2016-05,combustible fuels,160944.0
2016-05,hydraulic turbine,14632603.0
2016-05,nuclear steam turbine,0.0
2016-05,other types of electricity generation,0.0
2016-05,solar,171.0
2016-05,wind power turbine,840659.0
2016-06,combustible fuels,167349.0
2016-06,hydraulic turbine,14540613.0
2016-06,nuclear steam turbine,0.0
2016-06,other types of electricity generation,0.0
2016-06,solar,178.0
2016-06,wind power turbine,760619.0
2016-07,combustible fuels,174734.0
2016-07,hydraulic turbine,15468640.0
2016-07,nuclear steam turbine,0.0
2016-07,other types of electricity generation,0.0
2016-07,solar,183.0
2016-07,wind power turbine,668840.0
2016-08,combustible fuels,193139.0
2016-08,hydraulic turbine,15522378.0
2016-08,nuclear steam turbine,0.0
2016-08,other types of electricity generation,0.0
2016-08,solar,167.0
2016-08,wind power turbine,497054.0
2016-09,combustible fuels,172887.0
2016-09,hydraulic turbine,14020445.0
2016-09,nuclear steam turbine,0.0
2016-09,other types of electricity generation,0.0
2016-09,solar,151.0
2016-09,wind power turbine,642611.0
2016-10,combustible fuels,156001.0
2016-10,hydraulic turbine,14510933.0
2016-10,nuclear steam turbine,0.0
2016-10,other types of electricity generation,0.0
2016-10,solar,105.0
2016-10,wind power turbine,844308.0
2016-11,combustible fuels,201963.0
2016-11,hydraulic turbine,15959398.0
2016-11,nuclear steam turbine,0.0
2016-11,other types of electricity generation,0.0
2016-11,solar,66.0
2016-11,wind power turbine,936689.0
2016-12,combustible fuels,224799.0
2016-12,hydraulic turbine,19858453.0
2016-12,nuclear steam turbine,0.0
2016-12,other types of electricity generation,0.0
2016-12,solar,52.0
2016-12,wind power turbine,1001243.0
2017-01,combustible fuels,247729.0
2017-01,hydraulic turbine,20508279.0
2017-01,nuclear steam turbine,0.0
2017-01,other types of electricity generation,0.0
2017-01,solar,58.0
2017-01,wind power turbine,834699.0
2017-02,combustible fuels,222021.0
2017-02,hydraulic turbine,18533739.0
2017-02,nuclear steam turbine,0.0
2017-02,other types of electricity generation,0.0
2017-02,solar,87.0
2017-02,wind power turbine,769962.0
2017-03,combustible fuels,234837.0
2017-03,hydraulic turbine,20074102.0
2017-03,nuclear steam turbine,0.0
2017-03,other types of electricity generation,0.0
2017-03,solar,116.0
2017-03,wind power turbine,648123.0
2017-04,combustible fuels,219324.0
2017-04,hydraulic turbine,16353124.0
2017-04,nuclear steam turbine,0.0
2017-04,other types of electricity generation,0.0
2017-04,solar,135.0
2017-04,wind power turbine,774634.0
2017-05,combustible fuels,202532.0
2017-05,hydraulic turbine,15001678.0
2017-05,nuclear steam turbine,0.0
2017-05,other types of electricity generation,0.0
2017-05,solar,154.0
2017-05,wind power turbine,872934.0
2017-06,combustible fuels,187847.0
2017-06,hydraulic turbine,13894485.0
2017-06,nuclear steam turbine,0.0
2017-06,other types of electricity generation,0.0
2017-06,solar,161.0
2017-06,wind power turbine,753018.0
2017-07,combustible fuels,191937.0
2017-07,hydraulic turbine,15894097.0
2017-07,nuclear steam turbine,0.0
2017-07,other types of electricity generation,0.0
2017-07,solar,171.0
2017-07,wind power turbine,616471.0
2017-08,combustible fuels,202666.0
2017-08,hydraulic turbine,15667599.0
2017-08,nuclear steam turbine,0.0
2017-08,other types of electricity generation,0.0
2017-08,solar,160.0
2017-08,wind power turbine,635242.0
2017-09,combustible fuels,182656.0
2017-09,hydraulic turbine,14810039.0
2017-09,nuclear steam turbine,0.0
2017-09,other types of electricity generation,0.0
2017-09,solar,153.0
2017-09,wind power turbine,673590.0
2017-10,combustible fuels,179048.0
2017-10,hydraulic turbine,13434052.0
2017-10,nuclear steam turbine,0.0
2017-10,other types of electricity generation,0.0
2017-10,solar,106.0
2017-10,wind power turbine,1101370.0
2017-11,combustible fuels,218198.0
2017-11,hydraulic turbine,16979807.0
2017-11,nuclear steam turbine,0.0
2017-11,other types of electricity generation,0.0
2017-11,solar,64.0
2017-11,wind power turbine,1057667.0
2017-12,combustible fuels,237107.0
2017-12,hydraulic turbine,20849726.0
2017-12,nuclear steam turbine,0.0
2017-12,other types of electricity generation,0.0
2017-12,solar,44.0
2017-12,wind power turbine,1109624.0
2018-01,combustible fuels,220870.0
2018-01,hydraulic turbine,21768608.0
2018-01,nuclear steam turbine,0.0
2018-01,other types of electricity generation,0.0
2018-01,solar,63.0
2018-01,wind power turbine,1074755.0
2018-02,combustible fuels,202808.0
2018-02,hydraulic turbine,18334708.0
2018-02,nuclear steam turbine,0.0
2018-02,other types of electricity generation,0.0
2018-02,solar,90.0
2018-02,wind power turbine,982936.0
2018-03,combustible fuels,210348.0
2018-03,hydraulic turbine,18369200.0
2018-03,nuclear steam turbine,0.0
2018-03,other types of electricity generation,0.0
2018-03,solar,113.0
2018-03,wind power turbine,822628.0
2018-04,combustible fuels,196843.0
2018-04,hydraulic turbine,16596715.0
2018-04,nuclear steam turbine,0.0
2018-04,other types of electricity generation,0.0
2018-04,solar,134.0
2018-04,wind power turbine,877338.0
2018-05,combustible fuels,163272.0
2018-05,hydraulic turbine,14322901.0
2018-05,nuclear steam turbine,0.0
2018-05,other types of electricity generation,0.0
2018-05,solar,187.0
2018-05,wind power turbine,944614.0
2018-06,combustible fuels,164119.0
2018-06,hydraulic turbine,14224356.0
2018-06,nuclear steam turbine,0.0
2018-06,other types of electricity generation,0.0
2018-06,solar,187.0
2018-06,wind power turbine,711900.0
2018-07,combustible fuels,192284.0
2018-07,hydraulic turbine,15516223.0
2018-07,nuclear steam turbine,0.0
2018-07,other types of electricity generation,0.0
2018-07,solar,197.0
2018-07,wind power turbine,756313.0
2018-08,combustible fuels,184683.0
2018-08,hydraulic turbine,15473579.0
2018-08,nuclear steam turbine,0.0
2018-08,other types of electricity generation,0.0
2018-08,solar,164.0
2018-08,wind power turbine,553838.0
2018-09,combustible fuels,144488.0
2018-09,hydraulic turbine,13805134.0
2018-09,nuclear steam turbine,0.0
2018-09,other types of electricity generation,0.0
2018-09,solar,167.0
2018-09,wind power turbine,827354.0
2018-10,combustible fuels,136893.0
2018-10,hydraulic turbine,14709225.0
2018-10,nuclear steam turbine,0.0
2018-10,other types of electricity generation,0.0
2018-10,solar,109.0
2018-10,wind power turbine,1001375.0
2018-11,combustible fuels,196809.0
2018-11,hydraulic turbine,17742181.0
2018-11,nuclear steam turbine,0.0
2018-11,other types of electricity generation,0.0
2018-11,solar,60.0
2018-11,wind power turbine,1087535.0
2018-12,combustible fuels,198785.0
2018-12,hydraulic turbine,20144663.0
2018-12,nuclear steam turbine,0.0
2018-12,other types of electricity generation,0.0
2018-12,solar,42.0
2018-12,wind power turbine,1000661.0
2019-01,combustible fuels,212994.0
2019-01,hydraulic turbine,22271150.0
2019-01,nuclear steam turbine,0.0
2019-01,other types of electricity generation,0.0
2019-01,solar,67.0
2019-01,wind power turbine,1207483.0
2019-02,combustible fuels,172568.0
2019-02,hydraulic turbine,19544202.0
2019-02,nuclear steam turbine,0.0
2019-02,other types of electricity generation,0.0
2019-02,solar,60.0
2019-02,wind power turbine,1149198.0
2019-03,combustible fuels,192170.0
2019-03,hydraulic turbine,18986882.0
2019-03,nuclear steam turbine,0.0
2019-03,other types of electricity generation,0.0
2019-03,solar,120.0
2019-03,wind power turbine,1276789.0
2019-04,combustible fuels,158970.0
2019-04,hydraulic turbine,15661877.0
2019-04,nuclear steam turbine,0.0
2019-04,other types of electricity generation,0.0
2019-04,solar,127.0
2019-04,wind power turbine,1092470.0
2019-05,combustible fuels,123172.0
2019-05,hydraulic turbine,13938603.0
2019-05,nuclear steam turbine,0.0
2019-05,other types of electricity generation,0.0
2019-05,solar,142.0
2019-05,wind power turbine,708098.0
2019-06,combustible fuels,157559.0
2019-06,hydraulic turbine,13554895.0
2019-06,nuclear steam turbine,0.0
2019-06,other types of electricity generation,0.0
2019-06,solar,168.0
2019-06,wind power turbine,719042.0
2019-07,combustible fuels,162994.0
2019-07,hydraulic turbine,15749542.0
2019-07,nuclear steam turbine,0.0
2019-07,other types of electricity generation,0.0
2019-07,solar,187.0
2019-07,wind power turbine,652796.0
2019-08,combustible fuels,179408.0
2019-08,hydraulic turbine,15096660.0
2019-08,nuclear steam turbine,0.0
2019-08,other types of electricity generation,0.0
2019-08,solar,173.0
2019-08,wind power turbine,660786.0
2019-09,combustible fuels,164693.0
2019-09,hydraulic turbine,13696188.0
2019-09,nuclear steam turbine,0.0
2019-09,other types of electricity generation,0.0
2019-09,solar,132.0
2019-09,wind power turbine,845243.0
2019-10,combustible fuels,145003.0
2019-10,hydraulic turbine,13340800.0
2019-10,nuclear steam turbine,0.0
2019-10,other types of electricity generation,0.0
2019-10,solar,104.0
2019-10,wind power turbine,875713.0
2019-11,combustible fuels,148121.0
2019-11,hydraulic turbine,17356964.0
2019-11,nuclear steam turbine,0.0
2019-11,other types of electricity generation,0.0
2019-11,solar,51.0
2019-11,wind power turbine,996089.0
2019-12,combustible fuels,183800.0
2019-12,hydraulic turbine,19632080.0
2019-12,nuclear steam turbine,0.0
2019-12,other types of electricity generation,0.0
2019-12,solar,48.0
2019-12,wind power turbine,1125858.0
2020-01,combustible fuels,182071.0
2020-01,hydraulic turbine,20853994.0
2020-01,nuclear steam turbine,0.0
2020-01,other types of electricity generation,0.0
2020-01,solar,41.0
2020-01,wind power turbine,625776.0
2020-02,combustible fuels,174362.0
2020-02,hydraulic turbine,19645004.0
2020-02,nuclear steam turbine,0.0
2020-02,other types of electricity generation,0.0
2020-02,solar,79.0
2020-02,wind power turbine,961173.0
2020-03,combustible fuels,176288.0
2020-03,hydraulic turbine,17646198.0
2020-03,nuclear steam turbine,0.0
2020-03,other types of electricity generation,0.0
2020-03,solar,108.0
2020-03,wind power turbine,972006.0
2020-04,combustible fuels,157980.0
2020-04,hydraulic turbine,14295533.0
2020-04,nuclear steam turbine,0.0
2020-04,other types of electricity generation,0.0
2020-04,solar,144.0
2020-04,wind power turbine,1028387.0
2020-05,combustible fuels,160741.0
2020-05,hydraulic turbine,13642758.0
2020-05,nuclear steam turbine,0.0
2020-05,other types of electricity generation,0.0
2020-05,solar,165.0
2020-05,wind power turbine,876151.0
2020-06,combustible fuels,139911.0
2020-06,hydraulic turbine,13943100.0
2020-06,nuclear steam turbine,0.0
2020-06,other types of electricity generation,0.0
2020-06,solar,194.0
2020-06,wind power turbine,683146.0
2020-07,combustible fuels,185252.0
2020-07,hydraulic turbine,15634267.0
2020-07,nuclear steam turbine,0.0
2020-07,other types of electricity generation,0.0
2020-07,solar,184.0
2020-07,wind power turbine,532464.0
2020-08,combustible fuels,175701.0
2020-08,hydraulic turbine,14528763.0
2020-08,nuclear steam turbine,0.0
2020-08,other types of electricity generation,0.0
2020-08,solar,166.0
2020-08,wind power turbine,792327.0
2020-09,combustible fuels,174176.0
2020-09,hydraulic turbine,13353412.0
2020-09,nuclear steam turbine,0.0
2020-09,other types of electricity generation,0.0
2020-09,solar,139.0
2020-09,wind power turbine,1006658.0
2020-10,combustible fuels,147839.0
2020-10,hydraulic turbine,15056894.0
2020-10,nuclear steam turbine,0.0
2020-10,other types of electricity generation,0.0
2020-10,solar,84.0
2020-10,wind power turbine,1063936.0
2020-11,combustible fuels,168090.0
2020-11,hydraulic turbine,15737568.0
2020-11,nuclear steam turbine,0.0
2020-11,other types of electricity generation,0.0
2020-11,solar,78.0
2020-11,wind power turbine,1210020.0
2020-12,combustible fuels,183292.0
2020-12,hydraulic turbine,19813048.0
2020-12,nuclear steam turbine,0.0
2020-12,other types of electricity generation,0.0
2020-12,solar,45.0
2020-12,wind power turbine,1084941.0
2021-01,combustible fuels,184608.0
2021-01,hydraulic turbine,21682938.0
2021-01,nuclear steam turbine,0.0
2021-01,other types of electricity generation,0.0
2021-01,solar,51.0
2021-01,wind power turbine,699044.0
2021-02,combustible fuels,171821.0
2021-02,hydraulic turbine,19921156.0
2021-02,nuclear steam turbine,0.0
2021-02,other types of electricity generation,0.0
2021-02,solar,68.0
2021-02,wind power turbine,798901.0
2021-03,combustible fuels,185392.0
2021-03,hydraulic turbine,18208591.0
2021-03,nuclear steam turbine,0.0
2021-03,other types of electricity generation,0.0
2021-03,solar,113.0
2021-03,wind power turbine,1416218.0
2021-04,combustible fuels,170203.0
2021-04,hydraulic turbine,15047779.0
2021-04,nuclear steam turbine,0.0
2021-04,other types of electricity generation,0.0
2021-04,solar,135.0
2021-04,wind power turbine,768921.0
2021-05,combustible fuels,167872.0
2021-05,hydraulic turbine,14495388.0
2021-05,nuclear steam turbine,0.0
2021-05,other types of electricity generation,0.0
2021-05,solar,145.0
2021-05,wind power turbine,851275.0
2021-06,combustible fuels,148540.0
2021-06,hydraulic turbine,14639422.0
2021-06,nuclear steam turbine,0.0
2021-06,other types of electricity generation,0.0
2021-06,solar,156.0
2021-06,wind power turbine,845419.0
2021-07,combustible fuels,176049.0
