date,generation_type,megawatt_hours
2015-03,combustible fuels,475680.0
2015-03,hydraulic turbine,4546966.0
2015-04,combustible fuels,473764.0
2015-04,hydraulic turbine,5072146.0
2015-05,combustible fuels,361052.0
2015-05,hydraulic turbine,4796335.0
2015-06,combustible fuels,355736.0
2015-06,hydraulic turbine,4591190.0
2015-07,combustible fuels,467913.0
2015-07,hydraulic turbine,4612721.0
2015-08,combustible fuels,496404.0
2015-08,hydraulic turbine,4703558.0
2015-09,combustible fuels,511231.0
2015-09,hydraulic turbine,4478994.0
2015-10,combustible fuels,490761.0
2015-10,hydraulic turbine,4210412.0
2015-11,combustible fuels,532040.0
2015-11,hydraulic turbine,5058331.0
2015-12,combustible fuels,575899.0
2015-12,hydraulic turbine,5534895.0
2016-01,combustible fuels,656770.0
2016-01,hydraulic turbine,6282143.0
2016-01,other types of electricity generation,0.0
2016-01,solar,0.0
2016-01,tidal power turbine,0.0
2016-01,wind power turbine,123453.0
2016-02,combustible fuels,550304.0
2016-02,hydraulic turbine,4884000.0
2016-02,other types of electricity generation,0.0
2016-02,solar,0.0
2016-02,tidal power turbine,0.0
2016-02,wind power turbine,129180.0
2016-03,combustible fuels,604152.0
2016-03,hydraulic turbine,4900888.0
2016-03,other types of electricity generation,0.0
2016-03,solar,0.0
2016-03,tidal power turbine,0.0
2016-03,wind power turbine,127307.0
2016-04,combustible fuels,489586.0
2016-04,hydraulic turbine,4187028.0
2016-04,other types of electricity generation,0.0
2016-04,solar,0.0
2016-04,tidal power turbine,0.0
2016-04,wind power turbine,126091.0
2016-05,combustible fuels,459968.0
2016-05,hydraulic turbine,4936755.0
2016-05,other types of electricity generation,0.0
2016-05,solar,0.0
2016-05,tidal power turbine,0.0
2016-05,wind power turbine,104409.0
2016-06,combustible fuels,436978.0
2016-06,hydraulic turbine,5029095.0
2016-06,other types of electricity generation,0.0
2016-06,solar,0.0
2016-06,tidal power turbine,0.0
2016-06,wind power turbine,92345.0
2016-07,combustible fuels,567770.0
2016-07,hydraulic turbine,5069069.0
2016-07,other types of electricity generation,0.0
2016-07,solar,0.0
2016-07,tidal power turbine,0.0
2016-07,wind power turbine,81740.0
2016-08,combustible fuels,552803.0
2016-08,hydraulic turbine,4741565.0
2016-08,other types of electricity generation,0.0
2016-08,solar,0.0
2016-08,tidal power turbine,0.0
2016-08,wind power turbine,76504.0
2016-09,combustible fuels,545805.0
2016-09,hydraulic turbine,4357296.0
2016-09,other types of electricity generation,0.0
2016-09,solar,0.0
2016-09,tidal power turbine,0.0
2016-09,wind power turbine,89102.0
2016-10,combustible fuels,597557.0
2016-10,hydraulic turbine,4666684.0
2016-10,other types of electricity generation,0.0
2016-10,solar,0.0
2016-10,tidal power turbine,0.0
2016-10,wind power turbine,82855.0
2016-11,combustible fuels,579168.0
2016-11,hydraulic turbine,5385807.0
2016-11,other types of electricity generation,0.0
2016-11,solar,0.0
2016-11,tidal power turbine,0.0
2016-11,wind power turbine,100030.0
2016-12,combustible fuels,567241.0
