date,generation_type,megawatt_hours
2018-06,combustible fuels,33431.0
2018-06,hydraulic turbine,16871.0
2018-06,solar,48.0
2018-06,wind power turbine,1860.0
2018-07,combustible fuels,34074.0
2018-07,hydraulic turbine,19389.0
2018-07,solar,51.0
2018-07,wind power turbine,1428.0
2018-08,combustible fuels,38500.0
2018-08,hydraulic turbine,18735.0
2018-08,solar,29.0
2018-08,wind power turbine,1366.0
2018-09,combustible fuels,34233.0
2018-09,hydraulic turbine,18230.0
2018-09,solar,30.0
2018-09,wind power turbine,2060.0
2018-10,combustible fuels,39615.0
2018-10,hydraulic turbine,22758.0
2018-10,solar,27.0
2018-10,wind power turbine,1496.0
2018-11,combustible fuels,50889.0
2018-11,hydraulic turbine,23213.0
2018-11,solar,3.0
2018-11,wind power turbine,1188.0
2018-12,combustible fuels,51055.0
2018-12,hydraulic turbine,25420.0
2018-12,solar,2.0
2018-12,wind power turbine,1249.0
2019-01,combustible fuels,50336.0
2019-01,hydraulic turbine,26890.0
2019-01,solar,0.0
2019-01,wind power turbine,1368.0
2019-02,combustible fuels,47484.0
2019-02,hydraulic turbine,23721.0
2019-02,solar,4.0
2019-02,wind power turbine,1085.0
2019-03,combustible fuels,45977.0
2019-03,hydraulic turbine,21543.0
2019-03,solar,25.0
2019-03,wind power turbine,2016.0
2019-04,combustible fuels,44135.0
2019-04,hydraulic turbine,21192.0
2019-04,solar,28.0
2019-04,wind power turbine,1941.0
2019-05,combustible fuels,43575.0
2019-05,hydraulic turbine,19433.0
2019-05,solar,48.0
2019-05,wind power turbine,1271.0
2019-06,combustible fuels,38214.0
2019-06,hydraulic turbine,17663.0
2019-06,solar,38.0
2019-06,wind power turbine,1642.0
2019-07,combustible fuels,35176.0
2019-07,hydraulic turbine,19262.0
2019-07,solar,35.0
2019-07,wind power turbine,1192.0
2019-08,combustible fuels,34826.0
2019-08,hydraulic turbine,14775.0
2019-08,solar,25.0
2019-08,wind power turbine,1306.0
2019-09,combustible fuels,34268.0
2019-09,hydraulic turbine,18524.0
2019-09,solar,29.0
2019-09,wind power turbine,1346.0
2019-10,combustible fuels,37760.0
2019-10,hydraulic turbine,20373.0
2019-10,solar,11.0
2019-10,wind power turbine,1872.0
2019-11,combustible fuels,38082.0
2019-11,hydraulic turbine,21759.0
2019-11,solar,31.0
2019-11,wind power turbine,1592.0
2019-12,combustible fuels,43214.0
2019-12,hydraulic turbine,26066.0
2019-12,solar,0.0
2019-12,wind power turbine,696.0
2020-01,combustible fuels,44167.0
2020-01,hydraulic turbine,25612.0
2020-01,solar,0.0
2020-01,wind power turbine,1159.0
2020-02,combustible fuels,41496.0
2020-02,hydraulic turbine,22637.0
2020-02,solar,107.0
2020-02,wind power turbine,1540.0
2020-03,combustible fuels,40651.0
2020-03,hydraulic turbine,23442.0
2020-03,solar,204.0
2020-03,wind power turbine,1776.0
2020-04,combustible fuels,35597.0
2020-04,hydraulic turbine,26819.0
2020-04,solar,496.0
2020-04,wind power turbine,1832.0
2020-05,combustible fuels,30771.0
2020-05,hydraulic turbine,19959.0
2020-05,solar,199.0
2020-05,wind power turbine,1742.0
2020-06,combustible fuels,30537.0
2020-06,hydraulic turbine,13767.0
2020-06,solar,43.0
2020-06,wind power turbine,1948.0
2020-07,combustible fuels,30445.0
2020-07,hydraulic turbine,17111.0
2020-07,solar,19.0
2020-07,wind power turbine,1366.0
2020-08,combustible fuels,24824.0
2020-08,hydraulic turbine,21008.0
2020-08,solar,22.0
2020-08,wind power turbine,1424.0
2020-09,combustible fuels,26380.0
2020-09,hydraulic turbine,17229.0
2020-09,solar,5.0
2020-09,wind power turbine,1803.0
2020-10,combustible fuels,33702.0
2020-10,hydraulic turbine,19120.0
2020-10,solar,3.0
2020-10,wind power turbine,2042.0
2020-11,combustible fuels,35153.0
2020-11,hydraulic turbine,23266.0
2020-11,solar,1.0
2020-11,wind power turbine,1496.0
2020-12,combustible fuels,39333.0
2020-12,hydraulic turbine,24567.0
2020-12,solar,1.0
2020-12,wind power turbine,1171.0
2021-01,combustible fuels,40953.0
2021-01,hydraulic turbine,27325.0
2021-01,solar,0.0
2021-01,wind power turbine,1182.0
2021-02,combustible fuels,39530.0
2021-02,hydraulic turbine,22401.0
2021-02,solar,3.0
2021-02,wind power turbine,745.0
2021-03,combustible fuels,39766.0
2021-03,hydraulic turbine,25480.0
2021-03,solar,10.0
2021-03,wind power turbine,2518.0
2021-04,combustible fuels,36145.0
2021-04,hydraulic turbine,20787.0
2021-04,solar,44.0
2021-04,wind power turbine,2168.0
2021-05,combustible fuels,33937.0
2021-05,hydraulic turbine,19462.0
2021-05,solar,28.0
2021-05,wind power turbine,1315.0
2021-06,combustible fuels,34467.0
2021-06,hydraulic turbine,18776.0
2021-06,solar,36.0
2021-06,wind power turbine,1738.0
2021-07,combustible fuels,27829.0
2021-07,hydraulic turbine,17738.0
2021-07,solar,33.0
2021-07,wind power turbine,1369.0
2021-08,combustible fuels,30673.0
2021-08,hydraulic turbine,16821.0
2021-08,solar,32.0
2021-08,wind power turbine,1246.0
2021-09,combustible fuels,33672.0
2021-09,hydraulic turbine,17648.0
2021-09,solar,21.0
2021-09,wind power turbine,1013.0
2021-10,combustible fuels,36510.0
2021-10,hydraulic turbine,19313.0
2021-10,solar,3.0
2021-10,wind power turbine,1707.0
2021-11,combustible fuels,23827.0
2021-11,hydraulic turbine,23628.0
2021-11,solar,0.0
2021-11,wind power turbine,1250.0
2021-12,combustible fuels,26827.0
2021-12,hydraulic turbine,27484.0
2021-12,solar,0.0
2021-12,wind power turbine,770.0
2022-01,combustible fuels,41534.0
2022-01,hydraulic turbine,27484.0
2022-01,solar,0.0
2022-01,wind power turbine,1289.0
2022-02,combustible fuels,39148.0
2022-02,hydraulic turbine,24923.0
2022-02,solar,1.0
2022-02,wind power turbine,1012.0
2022-03,combustible fuels,38290.0
2022-03,hydraulic turbine,24470.0
2022-03,solar,15.0
2022-03,wind power turbine,1281.0
2022-04,combustible fuels,37592.0
2022-04,hydraulic turbine,19884.0
2022-04,solar,44.0
2022-04,wind power turbine,1369.0
2022-05,combustible fuels,36303.0
2022-05,hydraulic turbine,19181.0
2022-05,solar,37.0
2022-05,wind power turbine,1238.0
2022-06,combustible fuels,33309.0
2022-06,hydraulic turbine,17678.0
2022-06,solar,34.0
2022-06,wind power turbine,902.0
2022-07,combustible fuels,33956.0
2022-07,hydraulic turbine,18777.0
2022-07,solar,35.0
2022-07,wind power turbine,956.0
2022-08,combustible fuels,35565.0
2022-08,hydraulic turbine,14938.0
2022-08,solar,29.0
2022-08,wind power turbine,1302.0
2022-09,combustible fuels,33018.0
2022-09,hydraulic turbine,15728.0
2022-09,solar,25.0
2022-09,wind power turbine,2293.0
2022-10,combustible fuels,37487.0
2022-10,hydraulic turbine,19097.0
2022-10,solar,13.0
2022-10,wind power turbine,2308.0
2022-11,combustible fuels,39754.0
2022-11,hydraulic turbine,19281.0
2022-11,solar,4.0
2022-11,wind power turbine,1494.0
