date,generation_type,megawatt_hours
2012-05,combustible fuels,68476.0
2012-05,hydraulic turbine,3116740.0
2012-05,wind power turbine,9359.0
2012-06,combustible fuels,47145.0
2012-06,hydraulic turbine,3150690.0
2012-06,wind power turbine,6597.0
2012-07,combustible fuels,22920.0
2012-07,hydraulic turbine,3067767.0
2012-07,wind power turbine,5949.0
2012-08,combustible fuels,18504.0
2012-08,hydraulic turbine,2744851.0
2012-08,wind power turbine,5977.0
2012-09,combustible fuels,15244.0
2012-09,hydraulic turbine,2744113.0
2012-09,wind power turbine,6127.0
2012-10,combustible fuels,50248.0
2012-10,hydraulic turbine,2811005.0
2012-10,wind power turbine,9648.0
2012-11,combustible fuels,104767.0
2012-11,hydraulic turbine,3868307.0
2012-11,wind power turbine,10188.0
2012-12,combustible fuels,183632.0
2012-12,hydraulic turbine,4342804.0
2012-12,wind power turbine,9680.0
2013-01,combustible fuels,211435.0
2013-01,hydraulic turbine,4640212.0
2013-01,wind power turbine,9352.0
2013-02,combustible fuels,174225.0
2013-02,hydraulic turbine,4156316.0
2013-02,wind power turbine,5564.0
2013-03,combustible fuels,148908.0
2013-03,hydraulic turbine,4285009.0
2013-03,wind power turbine,7495.0
2013-04,combustible fuels,115547.0
2013-04,hydraulic turbine,3222386.0
2013-04,wind power turbine,8114.0
2013-05,combustible fuels,68098.0
2013-05,hydraulic turbine,2896552.0
2013-05,wind power turbine,6798.0
2013-06,combustible fuels,49368.0
2013-06,hydraulic turbine,2051984.0
2013-06,wind power turbine,7549.0
2013-07,combustible fuels,27378.0
2013-07,hydraulic turbine,3024238.0
2013-07,wind power turbine,6652.0
2013-08,combustible fuels,28280.0
2013-08,hydraulic turbine,2673316.0
2013-08,wind power turbine,7188.0
2013-09,combustible fuels,27039.0
2013-09,hydraulic turbine,2480227.0
2013-09,wind power turbine,8976.0
2013-10,combustible fuels,80911.0
2013-10,hydraulic turbine,2871706.0
2013-10,wind power turbine,8900.0
2013-11,combustible fuels,131169.0
2013-11,hydraulic turbine,3965984.0
2013-11,wind power turbine,9382.0
2013-12,combustible fuels,224628.0
2013-12,hydraulic turbine,4491460.0
2013-12,wind power turbine,10416.0
2014-01,combustible fuels,212288.0
2014-01,hydraulic turbine,4518910.0
2014-01,wind power turbine,10488.0
2014-02,combustible fuels,227604.0
2014-02,hydraulic turbine,3905335.0
2014-02,wind power turbine,8597.0
2014-03,combustible fuels,231081.0
2014-03,hydraulic turbine,4567172.0
2014-03,wind power turbine,10895.0
2014-04,combustible fuels,146638.0
2014-04,hydraulic turbine,3016694.0
2014-04,wind power turbine,8957.0
2014-05,combustible fuels,106403.0
2014-05,hydraulic turbine,2566687.0
2014-05,wind power turbine,6051.0
2014-06,combustible fuels,62407.0
2014-06,hydraulic turbine,1894917.0
2014-06,wind power turbine,5099.0
2014-07,combustible fuels,64725.0
2014-07,hydraulic turbine,2192982.0
2014-07,wind power turbine,7581.0
2014-08,combustible fuels,75493.0
2014-08,hydraulic turbine,1986290.0
2014-08,wind power turbine,4731.0
2014-09,combustible fuels,75615.0
2014-09,hydraulic turbine,2188193.0
2014-09,wind power turbine,7588.0
2014-10,combustible fuels,80613.0
2014-10,hydraulic turbine,2707980.0
2014-10,wind power turbine,8154.0
2014-11,combustible fuels,142299.0
2014-11,hydraulic turbine,3997169.0
2014-11,wind power turbine,10809.0
2014-12,combustible fuels,207996.0
2014-12,hydraulic turbine,4473015.0
2014-12,wind power turbine,8604.0
2015-01,combustible fuels,250620.0
