date,generation_type,megawatt_hours
2012-06,other types of electricity generation,0.0
2012-06,wind power turbine,53873.0
2012-07,combustible fuels,1225768.0
2012-07,hydraulic turbine,573127.0
2012-07,other types of electricity generation,0.0
2012-07,wind power turbine,37353.0
2012-08,combustible fuels,1302384.0
2012-08,hydraulic turbine,465946.0
2012-08,other types of electricity generation,2030.0
2012-08,wind power turbine,45097.0
2012-09,combustible fuels,1352232.0
2012-09,hydraulic turbine,296418.0
2012-09,other types of electricity generation,3967.0
2012-09,wind power turbine,58642.0
2012-10,combustible fuels,1427434.0
2012-10,hydraulic turbine,310402.0
2012-10,other types of electricity generation,3366.0
2012-10,wind power turbine,75263.0
2012-11,combustible fuels,1586565.0
2012-11,hydraulic turbine,271853.0
2012-11,other types of electricity generation,4897.0
2012-11,wind power turbine,73389.0
2012-12,combustible fuels,1725461.0
2012-12,hydraulic turbine,305956.0
2012-12,other types of electricity generation,4818.0
2012-12,wind power turbine,55585.0
2013-01,combustible fuels,1683435.0
2013-01,hydraulic turbine,352214.0
2013-01,other types of electricity generation,4984.0
2013-01,wind power turbine,87911.0
2013-02,combustible fuels,1495637.0
2013-02,hydraulic turbine,328451.0
2013-02,other types of electricity generation,4281.0
2013-02,wind power turbine,70298.0
2013-03,combustible fuels,1694737.0
2013-03,hydraulic turbine,280561.0
2013-03,other types of electricity generation,6000.0
2013-03,wind power turbine,64390.0
2013-04,combustible fuels,1475666.0
2013-04,hydraulic turbine,318720.0
2013-04,other types of electricity generation,5313.0
2013-04,wind power turbine,63415.0
2013-05,combustible fuels,1298806.0
2013-05,hydraulic turbine,482616.0
2013-05,other types of electricity generation,5110.0
2013-05,wind power turbine,61729.0
2013-06,combustible fuels,1216250.0
2013-06,hydraulic turbine,515988.0
2013-06,other types of electricity generation,6073.0
2013-06,wind power turbine,49077.0
2013-07,combustible fuels,1273138.0
2013-07,hydraulic turbine,524996.0
2013-07,other types of electricity generation,5931.0
2013-07,wind power turbine,38923.0
2013-08,combustible fuels,1412155.0
2013-08,hydraulic turbine,383889.0
2013-08,other types of electricity generation,5762.0
2013-08,wind power turbine,33677.0
2013-09,combustible fuels,1414325.0
2013-09,hydraulic turbine,307017.0
2013-09,other types of electricity generation,3825.0
2013-09,wind power turbine,61640.0
2013-10,combustible fuels,1441771.0
2013-10,hydraulic turbine,338783.0
2013-10,other types of electricity generation,6790.0
2013-10,wind power turbine,62557.0
2013-11,combustible fuels,1607780.0
2013-11,hydraulic turbine,281333.0
2013-11,other types of electricity generation,3398.0
2013-11,wind power turbine,79029.0
2013-12,combustible fuels,1799218.0
2013-12,hydraulic turbine,335099.0
2013-12,other types of electricity generation,0.0
2013-12,wind power turbine,82780.0
